Name;name;formula;adduct;evidence;m/z;RT
Cluster_5791;;;;;113.9264096;20.18115772
Cluster_5792;;;;;113.9261013;20.43283562
Cluster_5793;;;;;113.92606;22.05563372
Cluster_5794;;;;;113.9262184;22.22137719
Cluster_5795;;;;;113.9259236;22.71518306
Cluster_5796;;;;;113.9262219;18.28490053
Cluster_5797;;;;;113.9260773;19.37425717
Cluster_5798;;;;;113.9258978;19.61901851
Cluster_5799;;;;;113.9262301;23.51786434
Cluster_5800;;;;;113.926395;16.51323354
Cluster_5801;;;;;115.9202592;20.70166667
Cluster_5802;;;;;115.9201767;21.54272404
Cluster_5803;;;;;115.9202299;21.61368226
Cluster_5804;;;;;115.9202712;22.06731583
Cluster_5805;;;;;115.9202464;22.22719725
Cluster_5806;;;;;115.91999;22.29849847
Cluster_5807;;;;;115.9199039;23.93695314
Cluster_5808;;;;;115.9200303;24.63345122
Cluster_5809;;;;;115.9202597;24.76592012
Cluster_5810;;;;;115.9201857;17.28257675
Cluster_5811;;;;;115.9204444;17.45601657
Cluster_5812;;;;;115.9202429;17.87538422
Cluster_5813;;;;;115.9204091;18.10725107
Cluster_5814;;;;;115.9202533;20.44930337
Cluster_5815;;;;;115.9203779;12.49103633
Cluster_5816;;;;;115.920309;12.59991198
Cluster_5817;;;;;115.9204715;13.60838283
Cluster_5818;;;;;115.9203216;16.29190988
Cluster_5819;;;;;115.9199813;2.642385849
Cluster_5820;;;;;115.9202972;2.687103602
Cluster_5821;;;;;115.920494;2.730200115
Cluster_5822;;;;;115.9204147;11.40446879
Cluster_5823;;;;;115.9203442;1.244453268
Cluster_5824;;;;;115.9202092;11.8338829
Cluster_5825;;;;;115.920385;8.577388135
Cluster_5826;;;;;115.920357;11.994787
Cluster_5827;;;;;115.9203203;12.1898818
Cluster_5828;;;;;115.9201695;6.722312423
Cluster_5829;;;;;115.9216975;6.786781842
Cluster_5830;;;;;115.9203944;7.015924707
Cluster_5831;;;;;115.9203641;7.335406308
Cluster_5832;;;;;115.9197376;7.428968617
Cluster_5833;;;;;115.9203199;7.714720152
Cluster_5834;;;;;115.9202989;7.879146416
Cluster_5835;;;;;115.9203377;4.978289338
Cluster_5836;;;;;115.9199525;5.058532054
Cluster_5837;;;;;115.922445;5.333291615
Cluster_5838;;;;;115.9184982;5.387683603
Cluster_5839;;;;;115.9203354;8.885526542
Cluster_5840;;;;;115.9203719;9.148241232
Cluster_5841;;;;;115.9150006;10.17361621
Cluster_5842;;;;;115.9203199;7.714720152
Cluster_5843;;;;;115.9202989;7.879146416
Cluster_5844;;;;;115.9201284;6.46942501
Cluster_5845;;;;;115.9204515;6.643053961
Cluster_5846;;;;;117.0324502;9.319876843
Cluster_5847;;;;;117.9275204;14.14139511
Cluster_5848;;;;;117.9260404;14.27007089
Cluster_5849;;;;;117.9296445;15.02272969
Cluster_5850;;;;;117.9284997;13.82821836
Cluster_5851;;;;;117.9260665;13.96811473
Cluster_5852;;;;;117.925507;16.19880674
Cluster_5853;;;;;117.9264593;16.6955
Cluster_5854;;;;;117.9258837;16.45163576
Cluster_5855;;;;;117.9280766;1.93115
Cluster_5856;;;;;117.9255604;15.35249599
Cluster_5857;;;;;117.9241951;18.36612398
Cluster_5858;;;;;117.9244991;18.42905297
Cluster_5859;;;;;117.9280565;18.73112958
Cluster_5860;;;;;117.9215298;19.15935612
Cluster_5861;;;;;119.0338242;7.136442767
Cluster_5862;;;;;121.0062828;23.51815984
Cluster_5863;;;;;121.0056055;23.58858259
Cluster_5864;;;;;121.0021981;24.2050279
Cluster_5865;;;;;121.0043779;20.54591567
Cluster_5866;;;;;121.0003429;23.04990568
Cluster_5867;;;;;121.0062972;22.06705063
Cluster_5868;;;;;121.0042093;22.22956638
Cluster_5869;;;;;121.0200763;15.75700005
Cluster_5870;;;;;121.0261959;7.739589686
Cluster_5871;;;;;121.0300513;1.715651662
Cluster_5872;;;;;121.0184567;0.757722374
Cluster_5873;;;;;122.0078661;16.47591585
Cluster_5874;;;;;122.0220212;8.932784945
Cluster_5875;;;;;122.0202728;11.5226625
Cluster_5876;;;;;122.0220084;14.59803455
Cluster_5877;;;;;122.026006;7.646195993
Cluster_5878;;;;;123.9895251;21.95661656
Cluster_5879;;;;;125.0280997;1.18926
Cluster_5880;;;;;125.8721392;4.890549489
Cluster_5881;;;;;125.8735226;6.058273925
Cluster_5882;;;;;125.8735372;6.585763094
Cluster_5883;;;;;125.8721405;2.400138908
Cluster_5884;;;;;125.873579;2.48074755
Cluster_5885;;;;;125.8722996;3.410695948
Cluster_5886;;;;;125.8724035;6.997717792
Cluster_5887;;;;;125.8735676;7.337847497
Cluster_5888;;;;;125.8721683;7.867784572
Cluster_5889;;;;;125.8724359;5.242925503
Cluster_5890;;;;;125.8737036;5.337757349
Cluster_5891;;;;;125.8723691;14.86452485
Cluster_5892;;;;;125.9284962;24.76346674
Cluster_5893;;;;;127.0383199;3.957983762
Cluster_5894;;;;;127.8700845;5.337470782
Cluster_5895;;;;;127.8699828;7.337309699
Cluster_5896;;;;;128.0499065;4.736596858
Cluster_5897;;;;;128.9722449;9.202876376
Cluster_5898;;;;;128.9720521;10.85557043
Cluster_5899;;;;;128.9740813;11.37012084
Cluster_5900;;;;;128.9776429;13.0763238
Cluster_5901;;;;;128.9743908;13.15222028
Cluster_5902;;;;;128.9722449;9.202876376
Cluster_5903;;;;;128.9680449;9.509892161
Cluster_5904;;;;;134.0362249;15.5191517
Cluster_5905;;;;;135.0455017;9.888569179
Cluster_5906;;;;;135.0304306;6.493786428
Cluster_5907;;;;;136.0160542;22.21116667
Cluster_5908;;;;;135.8941417;20.4665
Cluster_5909;;;;;135.8940016;19.26707398
Cluster_5910;;;;;135.8940016;20.06805156
Cluster_5911;;;;;136.0342307;1.348721852
Cluster_5912;;;;;137.0015631;20.587867
Cluster_5913;;;;;137.0240379;10.99551917
Cluster_5914;;;;;137.0262045;13.1375363
Cluster_5915;;;;;137.0239857;10.45448333
Cluster_5916;;;;;137.0242166;5.824212831
Cluster_5917;;;;;137.0261414;19.69125312
Cluster_5918;;;;;137.0015631;20.587867
Cluster_5919;;;;;137.026267;4.470216667
Cluster_5920;;;;;138.0096015;20.18482129
Cluster_5921;;;;;138.0177254;21.07082189
Cluster_5922;;;;;138.0200305;21.46830421
Cluster_5923;;;;;138.0184083;21.57520908
Cluster_5924;;;;;138.0176019;21.92236447
Cluster_5925;;;;;138.0122673;24.3140896
Cluster_5926;;;;;138.0184776;22.82371266
Cluster_5927;;;;;138.0196237;19.35494222
Cluster_5928;;;;;138.0160925;19.02944856
Cluster_5929;;;;;139.0235134;4.583583253
Cluster_5930;;;;;140.0175087;20.92860573
Cluster_5931;;;;;140.0238126;21.00653499
Cluster_5932;;;;;142.0483857;1.18926
Cluster_5933;;;;;142.0496604;1.11036076
Cluster_5934;;;;;142.0496604;1.11036076
Cluster_5935;;;;;143.0283571;1.535872032
Cluster_5936;;;;;143.0357435;4.588619544
Cluster_5937;;;;;143.8735051;0.85066673
Cluster_5938;;;;;144.0301445;1.18926
Cluster_5939;;;;;144.0404137;8.42395348
Cluster_5940;;;;;144.92362;16.76447339
Cluster_5941;;;;;145.047848;8.328256377
Cluster_5942;;;;;146.008137;17.26986392
Cluster_5943;;;;;147.0056646;19.16698119
Cluster_5944;;;;;147.0076808;19.89696648
Cluster_5945;;;;;148.0155461;22.74797144
Cluster_5946;;;;;152.0155236;17.79258193
Cluster_5947;;;;;154.0502934;7.095604821
Cluster_5948;;;;;155.0035407;23.08889555
Cluster_5949;;;;;155.008235;23.2437961
Cluster_5950;;;;;156.5319199;0.729165
Cluster_5951;;;;;157.0523808;7.16250456
Cluster_5952;;;;;157.0501152;5.156253019
Cluster_5953;;;;;157.0500824;5.286016946
Cluster_5954;;;;;158.0301253;23.62260347
Cluster_5955;;;;;158.06153;8.363595924
Cluster_5956;;;;;158.0636813;8.529073779
Cluster_5957;;;;;158.061898;9.674784096
Cluster_5958;;;;;159.0104558;23.46083333
Cluster_5959;;;;;159.0660441;5.70975
Cluster_5960;;;;;160.0259555;8.165508121
Cluster_5961;;;;;161.0819883;7.691959006
Cluster_5962;;;;;162.0264437;23.68102058
Cluster_5963;;;;;162.838274;3.523943668
Cluster_5964;;;;;162.9058524;1.345763844
Cluster_5965;;;;;162.9058524;1.345763844
Cluster_5966;;;;;163.0082556;23.57176493
Cluster_5967;;;;;163.0159591;24.14186861
Cluster_5968;;;;;163.0123259;21.14383047
Cluster_5969;;;;;163.0495364;9.156055966
Cluster_5970;;;;;163.0078205;9.258308549
Cluster_5971;;;;;163.0495364;9.156055966
Cluster_5972;;;;;163.0477252;9.2145
Cluster_5973;;;;;164.009966;20.18099526
Cluster_5974;;;;;164.0281781;20.25837815
Cluster_5975;;;;;164.0223711;20.56405136
Cluster_5976;;;;;164.0277782;23.8762173
Cluster_5977;;;;;164.0459352;22.46383333
Cluster_5978;;;;;164.0355609;19.17232062
Cluster_5979;;;;;164.0297157;21.24768362
Cluster_5980;;;;;164.0179841;6.264267246
Cluster_5981;;;;;164.0459352;22.4589783
Cluster_5982;;;;;165.0620247;3.985888864
Cluster_5983;;;;;166.0258872;23.04157684
Cluster_5984;;;;;166.0258514;23.73681172
Cluster_5985;;;;;166.02247;19.45484874
Cluster_5986;;;;;171.02806;1.977270524
Cluster_5987;;;;;171.02806;1.977270524
Cluster_5988;;;;;171.0655817;3.198403199
Cluster_5989;;;;;172.0516964;0.762758622
Cluster_5990;;;;;172.0964925;9.955633333
Cluster_5991;;;;;175.0117809;21.50953992
Cluster_5992;;;;;175.0263418;22.4665385
Cluster_5993;;;;;177.0437826;1.22089871
Cluster_5994;;;;;177.0396616;8.272800731
Cluster_5995;;;;;177.0244344;23.63007881
Cluster_5996;;;;;178.0256456;19.61699264
Cluster_5997;;;;;178.0223302;24.30931095
Cluster_5998;;;;;178.0241616;23.73394037
Cluster_5999;;;;;178.0204322;22.39110951
Cluster_6000;;;;;178.0521197;7.095521154
Cluster_6001;;;;;179.0480129;9.7162
Cluster_6002;;;;;179.0558086;2.456803941
Cluster_6003;;;;;179.0458449;2.963563155
Cluster_6004;;;;;179.0561229;2.326855805
Cluster_6005;;;;;179.031513;8.446232554
Cluster_6006;;;;;179.0456378;22.097223
Cluster_6007;;;;;179.0357433;22.21933463
Cluster_6008;;;;;179.0379308;23.04825902
Cluster_6009;;;;;179.0476039;23.51814781
Cluster_6010;;;;;179.030435;20.30649847
Cluster_6011;;;;;179.0459748;20.55623902
Cluster_6012;;;;;179.0559542;4.629521403
Cluster_6013;;;;;179.0398011;19.19637576
Cluster_6014;;;;;179.0455981;17.2147641
Cluster_6015;;;;;179.0558712;11.85313265
Cluster_6016;;;;;179.0558712;11.85313265
Cluster_6017;;;;;183.065814;4.455433333
Cluster_6018;;;;;183.0664576;4.962483333
Cluster_6019;;;;;183.067606;4.975672512
Cluster_6020;;;;;183.0981093;8.365747732
Cluster_6021;;;;;184.0635181;1.078950978
Cluster_6022;;;;;185.1182536;8.353134054
Cluster_6023;;;;;186.0558087;10.48224356
Cluster_6024;;;;;186.0558733;9.912730049
Cluster_6025;;;;;187.039824;6.352322901
Cluster_6026;;;;;187.0964654;5.698233333
Cluster_6027;;;;;190.0256661;23.51257752
Cluster_6028;;;;;190.0136325;23.70917513
Cluster_6029;;;;;190.0279915;21.20883333
Cluster_6030;;;;;190.9296727;2.150856374
Cluster_6031;;;;;190.9296727;2.150856374
Cluster_6032;;;;;190.9262164;4.22714672
Cluster_6033;;;;;190.9502936;9.476096347
Cluster_6034;;;;;192.0661684;8.698583333
Cluster_6035;;;;;195.0755065;1.46798645
Cluster_6036;;;;;195.1020835;9.62224052
Cluster_6037;;;;;195.1139161;4.638027973
Cluster_6038;;;;;196.025707;21.15389124
Cluster_6039;;;;;197.1182631;11.5320037
Cluster_6040;;;;;197.118093;9.424211309
Cluster_6041;;;;;199.1335518;10.13021231
Cluster_6042;;;;;201.1104699;8.805341923
Cluster_6043;;;;;201.111889;7.439527899
Cluster_6044;;;;;201.1104699;8.805341923
Cluster_6045;;;;;202.0085011;10.47897639
Cluster_6046;;;;;205.0438215;8.711716667
Cluster_6047;;;;;205.0496867;8.729559179
Cluster_6048;;;;;206.0424749;5.286147967
Cluster_6049;;;;;206.0284933;2.651555894
Cluster_6050;;;;;206.1024399;1.18926
Cluster_6051;;;;;207.0521391;13.68656481
Cluster_6052;;;;;207.0496591;6.628133989
Cluster_6053;;;;;207.063602;9.236204845
Cluster_6054;;;;;207.0578807;14.21648498
Cluster_6055;;;;;210.0610051;3.250194831
Cluster_6056;;;;;211.133823;10.03613599
Cluster_6057;;;;;211.133823;10.03613599
Cluster_6058;;;;;212.021643;23.4957124
Cluster_6059;;;;;213.1483941;10.82275091
Cluster_6060;;;;;213.1483941;10.82275091
Cluster_6061;;;;;214.0896611;3.982712039
Cluster_6062;;;;;214.1235545;9.491642785
Cluster_6063;;;;;216.0935592;4.737350865
Cluster_6064;;;;;216.1324968;7.870401526
Cluster_6065;;;;;217.0303743;0.729241591
Cluster_6066;;;;;217.0344165;1.76109614
Cluster_6067;;;;;217.1024405;2.268815991
Cluster_6068;;;;;217.0998247;4.783183642
Cluster_6069;;;;;218.0924216;4.620424837
Cluster_6070;;;;;219.0760574;2.30441223
Cluster_6071;;;;;222.0115502;23.84121303
Cluster_6072;;;;;222.112373;4.642535752
Cluster_6073;;;;;224.0280085;24.41860743
Cluster_6074;;;;;224.1039295;3.71158949
Cluster_6075;;;;;224.0683487;14.96260238
Cluster_6076;;;;;224.0684708;14.98421469
Cluster_6077;;;;;224.1039295;3.71158949
Cluster_6078;;;;;225.124464;4.395281989
Cluster_6079;;;;;225.124464;4.395281989
Cluster_6080;;;;;225.9156293;2.005076306
Cluster_6081;;;;;227.1282513;8.452383333
Cluster_6082;;;;;227.1282513;8.457343782
Cluster_6083;;;;;229.1440493;9.013412074
Cluster_6084;;;;;229.1442794;9.103452023
Cluster_6085;;;;;229.1440091;11.01683938
Cluster_6086;;;;;232.1001826;8.269289665
Cluster_6087;;;;;232.1001826;8.269289665
Cluster_6088;;;;;235.0719223;1.62680889
Cluster_6089;;;;;235.0719223;1.62680889
Cluster_6090;;;;;235.0942802;9.379281151
Cluster_6091;;;;;237.0624054;1.93115
Cluster_6092;;;;;237.1419888;12.82976202
Cluster_6093;;;;;239.0242248;0.729421049
Cluster_6094;;;;;239.0884992;8.94945
Cluster_6095;;;;;239.0899476;6.873774834
Cluster_6096;;;;;239.0899476;6.873774834
Cluster_6097;;;;;240.012287;7.494785091
Cluster_6098;;;;;240.1237252;8.748255967
Cluster_6099;;;;;241.0825036;3.899106947
Cluster_6100;;;;;242.1395915;6.896939917
Cluster_6101;;;;;242.1395618;6.963917849
Cluster_6102;;;;;242.0279193;10.48707791
Cluster_6103;;;;;242.1019473;6.218000405
Cluster_6104;;;;;243.1120532;6.641440981
Cluster_6105;;;;;243.112025;8.698583333
Cluster_6106;;;;;245.9478881;1.077648756
Cluster_6107;;;;;245.9478881;1.077648756
Cluster_6108;;;;;246.0763191;8.464898068
Cluster_6109;;;;;252.1363535;4.176927671
Cluster_6110;;;;;253.1439107;10.30759696
Cluster_6111;;;;;253.1375729;11.15155369
Cluster_6112;;;;;255.064049;4.699116667
Cluster_6113;;;;;255.1597506;9.955633333
Cluster_6114;;;;;255.159854;10.40136687
Cluster_6115;;;;;256.1181731;6.547693778
Cluster_6116;;;;;256.1181731;6.547693778
Cluster_6117;;;;;258.1284943;7.598849065
Cluster_6118;;;;;258.1284943;7.598849065
Cluster_6119;;;;;259.0924136;3.42269378
Cluster_6120;;;;;259.0844717;4.629394671
Cluster_6121;;;;;260.0780663;5.60796094
Cluster_6122;;;;;260.970304;21.28276517
Cluster_6123;;;;;260.9702881;23.62715581
Cluster_6124;;;;;262.0101255;2.698916667
Cluster_6125;;;;;262.0715565;7.9517
Cluster_6126;;;;;263.0100116;1.179981949
Cluster_6127;;;;;263.0836504;10.36083188
Cluster_6128;;;;;265.0450077;1.090385665
Cluster_6129;;;;;266.0956569;8.506744942
Cluster_6130;;;;;266.9144802;2.558320148
Cluster_6131;;;;;268.0323897;3.209733333
Cluster_6132;;;;;268.1543631;8.140092902
Cluster_6133;;;;;268.1544099;8.20105229
Cluster_6134;;;;;269.0919148;6.214530238
Cluster_6135;;;;;269.0919148;6.214816667
Cluster_6136;;;;;269.1756038;10.2472557
Cluster_6137;;;;;269.1756038;10.2472557
Cluster_6138;;;;;272.1743414;8.150277537
Cluster_6139;;;;;272.1495337;6.159543165
Cluster_6140;;;;;272.1495337;6.159543165
Cluster_6141;;;;;272.1443403;6.201966667
Cluster_6142;;;;;273.0080229;7.9517
Cluster_6143;;;;;273.0916984;4.974764163
Cluster_6144;;;;;278.079651;4.657527681
Cluster_6145;;;;;279.1596173;10.95471898
Cluster_6146;;;;;281.0899989;6.459016667
Cluster_6147;;;;;282.0596924;4.655044885
Cluster_6148;;;;;283.1903436;12.59822649
Cluster_6149;;;;;284.0165035;1.797612979
Cluster_6150;;;;;284.1861002;10.45448333
Cluster_6151;;;;;287.1039984;7.699616667
Cluster_6152;;;;;288.1220088;10.33355025
Cluster_6153;;;;;288.1237123;10.3335313
Cluster_6154;;;;;288.1270088;7.699616667
Cluster_6155;;;;;288.9356782;3.637439053
Cluster_6156;;;;;288.9356782;3.637439053
Cluster_6157;;;;;289.0836356;1.18926
Cluster_6158;;;;;291.1136614;10.13541153
Cluster_6159;;;;;293.0862698;6.705333333
Cluster_6160;;;;;294.0979386;5.688213557
Cluster_6161;;;;;294.0937042;7.9517
Cluster_6162;;;;;294.1538002;9.968633333
Cluster_6163;;;;;294.1537373;9.977118734
Cluster_6164;;;;;294.8761827;2.715184409
Cluster_6165;;;;;294.9965041;0.775818191
Cluster_6166;;;;;295.1858025;9.539595482
Cluster_6167;;;;;297.086071;2.221266667
Cluster_6168;;;;;297.2056763;10.91852491
Cluster_6169;;;;;297.2056763;10.91852491
Cluster_6170;;;;;297.2060805;11.9682099
Cluster_6171;;;;;298.0781436;3.420456478
Cluster_6172;;;;;298.128083;7.161246282
Cluster_6173;;;;;298.8930093;0.969836606
Cluster_6174;;;;;299.1600046;7.237226909
Cluster_6175;;;;;299.1036127;7.9694708
Cluster_6176;;;;;300.1377812;8.769949333
Cluster_6177;;;;;301.1643753;7.380558359
Cluster_6178;;;;;301.1643753;7.380558359
Cluster_6179;;;;;302.1619685;7.431164041
Cluster_6180;;;;;302.0584535;6.611704757
Cluster_6181;;;;;303.1136311;10.95276667
Cluster_6182;;;;;303.181861;10.70006667
Cluster_6183;;;;;305.8919195;2.525126018
Cluster_6184;;;;;306.1124442;12.02359001
Cluster_6185;;;;;306.9155566;2.2904916
Cluster_6186;;;;;306.9155566;2.2904916
Cluster_6187;;;;;308.9942005;3.746226387
Cluster_6188;;;;;308.9942321;3.713766667
Cluster_6189;;;;;309.0979147;7.574028111
Cluster_6190;;;;;310.0464287;1.019294102
Cluster_6191;;;;;314.1980732;11.43388254
Cluster_6192;;;;;315.9404671;7.817030571
Cluster_6193;;;;;321.2080317;13.44805
Cluster_6194;;;;;323.1135865;11.20423885
Cluster_6195;;;;;323.2221303;14.4659598
Cluster_6196;;;;;325.1116111;6.836533296
Cluster_6197;;;;;325.1124726;5.1949
Cluster_6198;;;;;325.1838187;16.58492241
Cluster_6199;;;;;326.2324871;10.92695819
Cluster_6200;;;;;327.0370106;2.449433333
Cluster_6201;;;;;328.1676933;7.722313214
Cluster_6202;;;;;328.0984564;8.466166667
Cluster_6203;;;;;328.1299025;9.168012482
Cluster_6204;;;;;328.1676933;7.722313214
Cluster_6205;;;;;329.1918326;10.19975
Cluster_6206;;;;;329.2337625;12.26122975
Cluster_6207;;;;;329.2276803;10.92091408
Cluster_6208;;;;;334.077667;1.18926
Cluster_6209;;;;;338.1097385;7.881651183
Cluster_6210;;;;;339.2110112;8.94945
Cluster_6211;;;;;339.2099508;8.669975891
Cluster_6212;;;;;339.2055898;8.698583333
Cluster_6213;;;;;341.1044767;7.99046766
Cluster_6214;;;;;341.1044767;7.99046766
Cluster_6215;;;;;341.1979403;5.947041896
Cluster_6216;;;;;341.1704791;2.951516667
Cluster_6217;;;;;341.1979403;5.947041896
Cluster_6218;;;;;341.3061103;21.69190731
Cluster_6219;;;;;343.9518054;3.562912365
Cluster_6220;;;;;345.1522822;3.199916667
Cluster_6221;;;;;347.0301408;3.958583333
Cluster_6222;;;;;347.0742756;7.727960058
Cluster_6223;;;;;347.208416;8.480025404
Cluster_6224;;;;;348.0058042;4.811265813
Cluster_6225;;;;;348.1578595;8.543747509
Cluster_6226;;;;;349.1256795;5.177240712
Cluster_6227;;;;;349.1977315;9.715243724
Cluster_6228;;;;;351.0581474;1.194741732
Cluster_6229;;;;;351.2176693;10.39252013
Cluster_6230;;;;;351.2176693;10.39252013
Cluster_6231;;;;;353.1739827;5.698233333
Cluster_6232;;;;;353.2337263;12.66482857
Cluster_6233;;;;;355.0778672;10.11666316
Cluster_6234;;;;;355.0824344;8.94945
Cluster_6235;;;;;356.0821129;3.029065265
Cluster_6236;;;;;356.244178;12.96286667
Cluster_6237;;;;;361.2000684;9.4546
Cluster_6238;;;;;361.2339524;12.18899737
Cluster_6239;;;;;362.2099821;10.50045774
Cluster_6240;;;;;362.2099821;10.50045774
Cluster_6241;;;;;366.9615795;1.798314672
Cluster_6242;;;;;369.1021497;7.68537471
Cluster_6243;;;;;371.2177602;12.55076404
Cluster_6244;;;;;371.9004204;2.987474629
Cluster_6245;;;;;372.2384753;10.82910228
Cluster_6246;;;;;374.0761323;2.589160686
Cluster_6247;;;;;375.0402044;21.51459835
Cluster_6248;;;;;376.9818972;3.704000307
Cluster_6249;;;;;376.9817503;3.76560203
Cluster_6250;;;;;377.0864052;1.014603076
Cluster_6251;;;;;380.2437009;12.48338248
Cluster_6252;;;;;383.9795933;4.33263574
Cluster_6253;;;;;385.9397903;21.93167924
Cluster_6254;;;;;388.2715617;12.852734
Cluster_6255;;;;;398.0902708;7.624323044
Cluster_6256;;;;;398.0902708;7.624323044
Cluster_6257;;;;;398.1978717;10.53000474
Cluster_6258;;;;;398.9576479;3.771432766
Cluster_6259;;;;;399.1181555;8.960683333
Cluster_6260;;;;;399.1182839;8.971609548
Cluster_6261;;;;;400.3061114;18.01013075
Cluster_6262;;;;;405.9676438;6.559033862
Cluster_6263;;;;;408.1559443;11.22229007
Cluster_6264;;;;;409.1622893;8.462924849
Cluster_6265;;;;;409.1622893;8.462924849
Cluster_6266;;;;;410.0681613;4.692569157
Cluster_6267;;;;;411.1804636;21.2551527
Cluster_6268;;;;;423.2980776;18.26074305
Cluster_6269;;;;;426.2238396;8.111432179
Cluster_6270;;;;;432.186313;13.84008757
Cluster_6271;;;;;433.1696639;3.959050688
Cluster_6272;;;;;433.2802966;18.26334558
Cluster_6273;;;;;433.2802966;18.26334558
Cluster_6274;;;;;437.1398875;8.427319567
Cluster_6275;;;;;439.1815531;3.564046853
Cluster_6276;;;;;441.1157371;12.21077211
Cluster_6277;;;;;441.2255518;13.98298016
Cluster_6278;;;;;442.1040064;3.615664412
Cluster_6279;;;;;442.1285132;7.017977194
Cluster_6280;;;;;443.125757;2.710216667
Cluster_6281;;;;;444.1402364;10.59812825
Cluster_6282;;;;;446.3117076;17.60558567
Cluster_6283;;;;;450.2715775;13.62809499
Cluster_6284;;;;;451.2917328;20.9259058
Cluster_6285;;;;;452.2804217;17.73274575
Cluster_6286;;;;;452.9235563;20.4764955
Cluster_6287;;;;;452.922467;17.25429675
