"","Row","m.z","RT","Annotation.ID","formula","adduct","evidence","MSI.Level","Comment","SIRIUS_molecularFormula","SIRIUS_adduct"
"2046","Cluster_3337",615.3717603,3.27431341,"","","","",NA,"","C26H57N4O10P|C21H54N12O5P2|C23H49N14O4P|C27H53N8O6P|C22H53N10O8P|C25H58N6O7P2|C31H58N2O6P2|C24H58N8O4P2S|C24H55N7O9P|C30H57N4O5PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2047","Cluster_3339",616.1330388,4.165758921,"","","","",NA,"","",""
"2048","Cluster_3341",616.1696998,3.128116539,"","","","",NA,"","",""
"2049","Cluster_3342",616.1793389,3.664760409,"","","","",NA,"","C20H37N5O13P2|C22H32N7O12P|C21H36N3O16P|C16H33N11O11P2|C19H38N7O10P3|C21H33N9O9P2|C15H37N7O15P2|C19H36N7O12PS|C15H36N7O17P|C14H38N9O12P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2050","Cluster_3343",616.1796327,4.056859826,"","","","",NA,"","C24H37N5O8P2S|C19H38N7O10P3|C24H36N5O10PS|C23H41NO12P2S|C23H40NO14PS|C28H36N5O5PS2|C21H33N9O9P2|C25H36N3O11PS|C20H33N11O6P2S|C21H36N3O16P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2051","Cluster_3347",616.2893205,4.058125883,"","","","",NA,"","",""
"2052","Cluster_3349",616.336757,3.559656605,"","","","",NA,"","",""
"2053","Cluster_3350",616.4067734,4.039421234,"","","","",NA,"","",""
"2054","Cluster_3351",616.5454891,0.632634823,"","","","",NA,"","",""
"2055","Cluster_3352",616.5650762,0.635807097,"","","","",NA,"","",""
"2056","Cluster_3353",617.1536853,2.954456331,"","","","",NA,"","",""
"2057","Cluster_3355",617.2192233,3.231615628,"","","","",NA,"","C21H43N6O9PS2|C26H43N4O7PS2|C19H43N10O5PS3|C22H39N10O5PS2|C20H44N8O6P2S2|C23H38N8O8S2|C17H39N12O7PS2|C26H42N4O7S3|C20H42N8O8S3|C26H44N4O5P2S2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2058","Cluster_3358",617.2734193,5.147777013,"","","","",NA,"","C29H47O12P|C36H42O9|C25H43N6O10P|C31H42N2O11|C21H38N12O10|C30H43N4O8P|C32H38N6O7|C24H47N2O14P|C23H48N4O11P2|C27H38N8O9","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2059","Cluster_3359",617.2735615,5.248112244,"","","","",NA,"","",""
"2060","Cluster_3360",617.2985992,2.809037032,"","","","",NA,"","",""
"2061","Cluster_3361",617.3054891,5.148183404,"","","","",NA,"","",""
"2062","Cluster_3362",617.3054891,5.248415745,"","","","",NA,"","",""
"2063","Cluster_3363",617.3561377,6.561154374,"","","","",NA,"","C22H46N14O7|C27H50N6O10|C28H46N10O6|C32H50N4O8|C24H42N16O4|C17H46N16O9|C18H42N20O5|C31H54O12|C33H46N8O4|C22H47N14O5P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2064","Cluster_3364",617.3954891,3.261204849,"","","","",NA,"","",""
"2065","Cluster_3365",617.3868648,2.801492167,"","","","",NA,"","",""
"2066","Cluster_3366",618.1485325,2.475050342,"","","","",NA,"","C15H30N11O12PS|C20H30N9O10PS|C17H34N9O10PS2|C19H34N5O14PS|C22H35N7O6P2S2|C16H30N9O15P|C17H27N13O9P2|C18H23N17O5P2|C24H22N13O6P|C19H39N7O6P2S3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2067","Cluster_3367",618.1479119,2.592873955,"","","","",NA,"","C18H35N7O11P2S|C24H35N3O10P2S|C17H39N3O15P2S|C14H31N13O9P2S|C13H35N9O13P2S|C19H34N5O14PS|C18H34N7O11PS2|C22H35N7O6P2S2|C21H39N3O10P2S2|C16H40N5O12P3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2068","Cluster_3368",618.2756403,2.909967292,"","","","",NA,"","",""
"2069","Cluster_3369",618.3044369,4.191936937,"","","","",NA,"","C29H50NO11P|C25H46N7O9P|C30H46N5O7P|C28H51N3O8P2|C23H51N5O10P2|C21H42N13O7P|C26H54NO11PS|C33H50NO6PS|C30H54NO6PS2|C24H47N9O6P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2070","Cluster_3370",618.3047179,4.552544564,"","","","",NA,"","C33H45O11|C31H43N3O10|C26H39N11O7|C27H39N9O8|C32H39N7O6|C25H43N7O11|C22H35N17O5|C29H48NO11P|C36H43NO8|C21H39N13O9","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"2071","Cluster_3371",618.3249451,3.190881312,"","","","",NA,"","",""
"2072","Cluster_3372",618.3507215,3.533010021,"","","","",NA,"","C29H49N9O4S|C28H53N5O8S|C28H55N5O6P2|C30H50N7O5P|C21H45N15O7|C31H51N6O5S|C25H50N9O7P|C23H47N12O8|C31H49N5O8|C21H46N15O5P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2073","Cluster_3373",618.5454891,0.635255009,"","","","",NA,"","",""
"2074","Cluster_3374",618.6101734,0.637260796,"","","","",NA,"","",""
"2075","Cluster_3375",619.1326555,2.547577696,"","","","",NA,"","",""
"2076","Cluster_3376",619.1954891,3.591487936,"","","","",NA,"","",""
"2077","Cluster_3377",619.2009216,3.591586341,"","","","",NA,"","",""
"2078","Cluster_3382",619.3450723,3.357403614,"","","","",NA,"","",""
"2079","Cluster_3386",619.3889236,3.46468725,"","","","",NA,"","",""
"2080","Cluster_3387",619.9593272,0.780677484,"","","","",NA,"","",""
"2081","Cluster_3390",620.1733195,2.952493945,"","","","",NA,"","C21H32N7O13P|C25H36NO15P|C26H32N5O11P|C19H37N5O14P2|C24H37N3O12P2|C20H36N3O17P|C21H40N3O12PS2|C24H36N3O12PS|C16H32N9O15P|C24H38N3O10P3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2082","Cluster_3391",620.173808,3.086465183,"","","","",NA,"","",""
"2083","Cluster_3392",620.1669125,1.148171065,"","","","",NA,"","",""
"2084","Cluster_3394",620.3154891,3.01477243,"","","","",NA,"","",""
"2085","Cluster_3395",620.3471835,3.847466405,"","","","",NA,"","",""
"2086","Cluster_3396",620.56,0.636436862,"","","","",NA,"","",""
"2087","Cluster_3398",621.3035165,4.489279104,"","","","",NA,"","",""
"2088","Cluster_3399",621.3032409,5.697798161,"","","","",NA,"","",""
"2089","Cluster_3401",621.360876,2.798218131,"","","","",NA,"","",""
"2090","Cluster_3402",621.4081787,2.753318939,"","","","",NA,"","",""
"2091","Cluster_3404",622.2790889,4.115026878,"","","","",NA,"","",""
"2092","Cluster_3405",622.2900021,3.316150102,"","","","",NA,"","",""
"2093","Cluster_3406",622.2986668,4.726077662,"","","","",NA,"","",""
"2094","Cluster_3408",622.308833,2.919414397,"","","","",NA,"","",""
"2095","Cluster_3409",622.335449,4.542305165,"","","","",NA,"","",""
"2096","Cluster_3412",622.3596569,3.858161532,"","","","",NA,"","C26H53N7O8S|C27H49N11O4S|C22H49N13O6S|C28H55N4O9S|C29H49N7O8|C31H53N5O6S|C30H45N11O4|C34H49N5O6|C24H51N10O7S|C29H51N8O5S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2097","Cluster_3413",622.3806573,3.062776872,"","","","",NA,"","",""
"2098","Cluster_3414",622.6028867,0.635264329,"","","","",NA,"","",""
"2099","Cluster_3415",622.649955,0.609223769,"","","","",NA,"","",""
"2100","Cluster_3417",623.2039626,0.662204175,"","","","",NA,"","",""
"2101","Cluster_3419",623.1990186,3.122982865,"","","","",NA,"","",""
"2102","Cluster_3423",623.335489,3.67714766,"","","","",NA,"","",""
"2103","Cluster_3426",623.375931,3.760916574,"","","","",NA,"","",""
"2104","Cluster_3427",623.560489,0.630766705,"","","","",NA,"","",""
"2105","Cluster_3433",624.3146733,5.650438206,"","","","",NA,"","",""
"2106","Cluster_3434",624.3150293,4.606136156,"","","","",NA,"","",""
"2107","Cluster_3435",624.3404889,3.732784991,"","","","",NA,"","C25H51N7O9S|C26H47N11O5S|C21H47N13O7S|C27H56N5O5PS2|C24H52N9O6PS|C21H48N13O7P|C26H55N7O4S3|C30H51N5O7S|C23H51N11O5S2|C27H48N9O6P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2108","Cluster_3436",624.3490145,4.617063164,"","","","",NA,"","",""
"2109","Cluster_3437",624.3505282,5.964066318,"","","","",NA,"","",""
"2110","Cluster_3440",625.2253544,5.250866401,"","","","",NA,"","",""
"2111","Cluster_3441",625.2990769,3.18211115,"","","","",NA,"","",""
"2112","Cluster_3443",625.4287021,3.735154294,"","","","",NA,"","C31H58N6O7|C30H62N2O11|C27H54N12O5|C26H58N8O9|C32H54N10O3|C29H56N9O6|C36H58N4O5|C22H54N14O7|C23H50N18O3|C28H60N5O10","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2113","Cluster_3444",625.5488203,0.630701104,"","","","",NA,"","",""
"2114","Cluster_3446",626.2143681,0.65931925,"","","","",NA,"","",""
"2115","Cluster_3448",626.2573452,3.566480611,"","","","",NA,"","",""
"2116","Cluster_3040",586.2904898,2.642565774,"GluGPNAE","","","",NA,"","",""
"2117","Cluster_3451",626.2939408,4.43866066,"","","","",NA,"","C19H42N13O9P|C23H46N7O11P|C25H41N9O10|C18H46N9O13P|C28H46N5O9P|C24H45N5O14|C29H45N3O12|C21H51N5O12P2|C22H47N9O8P2|C26H50N3O10PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2118","Cluster_3452",626.2940874,4.729716056,"","","","",NA,"","C21H51N5O12P2|C27H50NO13P|C23H46N7O11P|C23H53N2O13P2|C22H50N3O15P|C20H50N7O11PS|C18H46N9O13P|C17H46N11O12P|C22H52N4O12PS|C22H47N9O8P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2119","Cluster_3453",626.2941142,4.813205521,"","","","",NA,"","C27H50NO13P|C23H46N7O11P|C21H51N5O12P2|C23H53N2O13P2|C22H50N3O15P|C34H45NO10|C29H45N3O12|C24H45N5O14|C30H41N7O8|C25H41N9O10","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2120","Cluster_3456",626.3306653,5.29294539,"","","","",NA,"","",""
"2121","Cluster_3457",626.3154889,4.810804829,"","","","",NA,"","",""
"2122","Cluster_3458",627.1446814,2.746247021,"","","","",NA,"","",""
"2123","Cluster_3459",627.2056639,4.598145382,"","","","",NA,"","",""
"2124","Cluster_3463",627.3711214,3.161395744,"","","","",NA,"","C34H52N4O7|C28H56N2O13|C29H52N6O9|C35H52N2O8|C25H48N12O7|C32H50N7O6|C28H53N8O6P|C30H48N10O5|C26H58N6O7P2|C24H52N8O11","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2125","Cluster_3464",627.4004889,3.47925119,"","","","",NA,"","C36H56N2O7|C26H52N12O6|C31H56N4O9|C27H52N10O7|C28H48N14O3|C32H52N8O5|C25H56N8O10|C22H48N18O4|C29H54N7O8|C37H52N6O3","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2126","Cluster_3466",627.4080686,3.58616179,"","","","",NA,"","C34H60O10|C25H56N8O10|C29H60N2O12|C30H56N6O8|C28H61N4O9P|C27H58N5O11|C32H58N3O9|C34H61O8P|C21H52N14O8|C26H52N12O6","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2127","Cluster_3467",627.4262728,2.958625521,"","","","",NA,"","",""
"2128","Cluster_3471",628.2854251,5.086455847,"","","","",NA,"","",""
"2129","Cluster_3472",628.2855612,5.173360753,"","","","",NA,"","",""
"2130","Cluster_3474",628.3105745,4.655671686,"","","","",NA,"","C27H52NO13P|C28H48N5O9P|C23H48N7O11P|C29H47N3O12|C22H49N9O8P2|C26H53N3O10P2|C24H44N11O7P|C30H43N7O8|C34H47NO10|C20H50N6O14P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2131","Cluster_3477",628.3311719,2.725879932,"","","","",NA,"","",""
"2132","Cluster_3478",628.3404889,4.657140631,"","","","",NA,"","",""
"2133","Cluster_3479",629.1533019,3.79067287,"","","","",NA,"","C24H31N4O14P|C26H35N2O12PS|C21H35N4O14PS|C20H36N6O11P2S|C21H37N4O12P3|C19H36N8O8P2S2|C19H35N8O10PS2|C17H39N6O11PS3|C22H36N2O15P2|C25H35N4O9PS2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2134","Cluster_3480",629.1744028,0.981422567,"","","","",NA,"","",""
"2135","Cluster_3481",629.174548,1.724270108,"","","","",NA,"","C26H35N2O14P|C21H35N4O16P|C22H31N8O12P|C20H36N6O13P2|C19H40N2O17P2|C23H27N12O8P|C21H32N10O9P2|C18H41N4O14P3|C24H33N5O13P|C16H32N12O11P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2136","Cluster_3483",629.3013933,3.748404084,"","","","",NA,"","C30H51N2O8PS|C21H47N10O8PS|C25H51N4O10PS|C27H55N2O8PS2|C20H47N12O7PS|C28H49N5O7PS|C23H49N7O9PS|C24H52N6O7P2S|C23H51N8O6PS2|C27H47N6O9P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2137","Cluster_3486",629.3666259,3.61397891,"","","","",NA,"","",""
"2138","Cluster_3487",629.3866517,3.410796766,"","","","",NA,"","C23H55N10O8P|C27H59N4O10P|C25H57N7O9P|C28H55N8O6P|C26H59N6O7PS|C21H53N13O7P|C27H60N4O8P2|C29H54N6O9|C26H60N6O7P2|C19H51N16O6P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2139","Cluster_3489",630.1489458,3.367541767,"","","","",NA,"","C20H39N7O6P2S3|C21H40N5O7P3S2|C21H38N5O9PS3|C19H37N7O9P4|C18H36N9O8P3S|C22H39N3O10P2S2|C23H43N3O5P2S4|C19H36N8O8PS3|C19H36N7O9P3S|C18H34N9O10PS2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2140","Cluster_3492",630.3055294,4.235725154,"","","","",NA,"","C29H51N3O8P2|C23H50N7O9PS|C30H50NO11P|C31H46N5O7P|C25H52N4O10PS|C26H46N7O9P|C28H48N4O10P|C28H50N5O7PS|C24H51N5O10P2|C25H50N3O13P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2141","Cluster_3494",630.3166683,2.678594326,"","","","",NA,"","",""
"2142","Cluster_3495",631.1651949,3.341878869,"","","","",NA,"","C23H34N6O11P2|C24H33N4O14P|C22H38N2O15P2|C23H35N6O9P3|C18H34N8O13P2|C21H39N4O12P3|C19H33N6O16P|C21H40N4O10P4|C22H39N2O13P3|C26H40N2O8P4","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2143","Cluster_3496",631.1650855,4.224389866,"","","","",NA,"","",""
"2144","Cluster_3497",631.1651507,3.652927557,"","","","",NA,"","",""
"2145","Cluster_3501",631.3253677,3.119622506,"","","","",NA,"","C27H49N6O9P|C26H53N2O13P|C21H49N10O10P|C23H45N12O7P|C22H45N14O6P|C24H53N6O9PS|C29H53N4O7PS|C30H54N2O8P2|C29H51N3O10P|C27H48N6O11","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2146","Cluster_3503",631.321651,3.725791762,"","","","",NA,"","",""
"2147","Cluster_3504",631.347821,3.349007544,"","","","",NA,"","",""
"2148","Cluster_3505",631.363742,2.993018228,"","","","",NA,"","C30H57N4O6PS|C25H57N6O8PS|C26H53N10O4PS|C21H53N12O6PS|C28H55N7O5PS|C33H53N4O6P|C26H57N4O11P|C28H62N2O7P2S|C22H53N10O9P|C27H61N4O6PS2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2149","Cluster_3506",631.3813403,3.694165518,"","","","",NA,"","C27H52N8O9|C32H52N6O7|C28H56N8O4S2|C29H54N5O10|C24H56N8O9S|C28H48N12O5|C26H56N4O13|C31H56N2O11|C25H52N12O5S|C29H56N6O7S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2150","Cluster_3507",631.3813024,3.750807887,"","","","",NA,"","",""
"2151","Cluster_3508",631.3919075,3.166261423,"","","","",NA,"","",""
"2152","Cluster_3510",631.9743512,0.717613341,"","","","",NA,"","",""
"2153","Cluster_3511",632.1642886,2.909877126,"","","","",NA,"","",""
"2154","Cluster_3512",632.1881774,0.652300909,"","","","",NA,"","",""
"2155","Cluster_3513",632.1750885,4.058178163,"","","","",NA,"","",""
"2156","Cluster_3514",632.210509,2.815895297,"","","","",NA,"","C23H36N7O12P|C28H36N5O10P|C21H41N5O13P2|C19H32N13O10P|C21H36N11O8PS|C20H40N7O12PS|C18H36N9O14P|C22H37N9O9P2|C25H38N4O13P|C17H36N11O13P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2157","Cluster_3515",632.2103415,3.232415986,"","","","",NA,"","",""
"2158","Cluster_3516",632.2286301,5.173374392,"","","","",NA,"","",""
"2159","Cluster_3517",632.2448657,4.077227091,"","","","",NA,"","",""
"2160","Cluster_3518",632.2604888,4.621613862,"","","","",NA,"","C28H40N7O8P|C27H44N3O12P|C25H49NO13P2|C17H40N13O11P|C21H45N7O11P2|C26H45N5O9P2|C22H44N5O14P|C21H44N7O13P|C23H40N9O10P|C13H36N19O9P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2161","Cluster_3519",632.3804888,3.750807887,"","","","",NA,"","",""
"2162","Cluster_3521",633.125394,0.69965418,"","","","",NA,"","",""
"2163","Cluster_3522",633.1255579,0.823900286,"","","","",NA,"","",""
"2164","Cluster_3523",633.1476794,2.757120122,"","","","",NA,"","",""
"2165","Cluster_3529",633.3607524,3.467872474,"","","","",NA,"","C42H50O5|C35H54O10|C30H54N2O12|C31H50N6O8|C28H54N6O8S|C24H50N12O6S|C27H46N12O6|C26H50N8O10|C23H54N8O10S|C35H50N6O3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2166","Cluster_3530",633.3651105,3.112010378,"","","","",NA,"","C30H54N2O12|C31H50N6O8|C36H50N4O6|C27H46N12O6|C32H46N10O4|C28H54N6O8S|C20H50N12O11|C33H52N3O9|C17H42N22O5|C24H50N12O6S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2167","Cluster_3531",633.3970205,2.906745158,"","","","",NA,"","",""
"2168","Cluster_3532",633.3704888,3.108871678,"","","","",NA,"","",""
"2169","Cluster_3533",634.1320472,2.637971035,"","","","",NA,"","",""
"2170","Cluster_3534",634.132412,2.71953273,"","","","",NA,"","",""
"2171","Cluster_3257",608.2604893,4.484435713,"GluGPNAE","","","",NA,"","C25H44N3O12P|C24H45N5O9P2|C30H44NO10P|C26H40N7O8P|C27H49NO8P2S|C23H44N7O8PS|C22H48N3O12PS|C23H49NO13P2|C27H48NO10PS|C20H44N5O14P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2172","Cluster_3536",634.2997339,4.885152542,"","","","",NA,"","C29H50NO12P|C24H50N3O14P|C23H51N5O11P2|C19H46N11O11P|C26H54NO12PS|C20H45N9O14|C33H47O12|C31H45N3O11|C28H49N3O11S|C27H41N9O9","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2173","Cluster_3537",634.2989808,3.763797167,"","","","",NA,"","C33H47O12|C29H50NO12P|C24H50N3O14P|C36H46NO7P|C30H46N5O8P|C25H46N7O10P|C30H47N5O6P2|C26H42N11O6P|C28H52N3O7P3|C31H45N3O11","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2174","Cluster_3539",634.3323909,6.018778631,"","","","",NA,"","",""
"2175","Cluster_3540",634.3323638,6.13520991,"","","","",NA,"","C28H45N9O8|C32H49N3O10|C27H49N5O12|C34H51O11|C23H45N11O10|C37H49NO8|C24H41N15O6|C31H49N5O7S|C32H50N3O8P|C31H50N5O7P","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2176","Cluster_3541",634.3445699,3.118193401,"","","","",NA,"","",""
"2177","Cluster_3542",634.3054887,4.173212867,"","","","",NA,"","",""
"2178","Cluster_3543",634.5875363,0.631349698,"","","","",NA,"","",""
"2179","Cluster_3544",635.1928604,3.384548801,"","","","",NA,"","",""
"2180","Cluster_3546",635.302994,2.729538661,"","","","",NA,"","",""
"2181","Cluster_3547",635.3034207,2.86392588,"","","","",NA,"","",""
"2182","Cluster_3549",636.205268,3.42022794,"","","","",NA,"","C16H37N11O12P2|C22H36N7O13P|C18H32N13O11P|C20H41N5O14P2|C18H40N9O10PS2|C17H36N9O15P|C19H40N7O13PS|C27H36N5O11P|C17H33N15O8P2|C15H36N13O11PS","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2183","Cluster_3550",636.2599295,5.643669494,"","","","",NA,"","",""
"2184","Cluster_3551",636.2599866,5.747666388,"","","","",NA,"","",""
"2185","Cluster_3554",636.3354887,3.432862121,"","","","",NA,"","C33H51NO11|C29H47N7O9|C28H51N3O13|C24H47N9O11|C40H47NO6|C25H43N13O7|C30H43N11O5|C34H47N5O7|C31H49N4O10|C26H49N6O12","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2186","Cluster_3555",636.315184,3.615128512,"","","","",NA,"","C31H45N3O11|C28H49N3O11S|C27H41N9O9|C32H41N7O7|C27H49N5O8S2|C26H49N7O7S2|C25H41N13O5S|C30H46N5O8P|C36H45NO9|C24H45N9O9S","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"2187","Cluster_3279",610.2704893,4.825062921,"GluGPNAE","","","",NA,"","C27H42N5O9P|C23H51NO13P2|C26H42N7O8P|C23H52NO11P3|C23H50NO13PS|C16H42N11O12P|C20H46N5O14P|C33H41NO10|C29H46N3O7PS|C27H51NO8P2S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2188","Cluster_3557",636.3149533,3.682319494,"","","","",NA,"","C33H47O12|C31H45N3O11|C36H45NO9|C32H41N7O7|C29H50NO12P|C27H41N9O9|C26H45N5O13|C28H49N3O11S|C23H49N5O13S|C29H43N6O10","[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+|[M]+"
"2189","Cluster_3558",636.3146851,3.978665767,"","","","",NA,"","C25H48N7O10P|C30H48N5O8P|C33H49O12|C28H53N3O9P2|C29H52NO12P|C24H52N3O14P|C19H49N11O9P2|C31H47N3O11|C26H44N11O6P|C23H53N5O11P2","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2190","Cluster_3560",636.3417045,3.427724995,"","","","",NA,"","",""
"2191","Cluster_3561",636.3204887,3.615078688,"","","","",NA,"","",""
"2192","Cluster_3563",636.3506155,5.868037103,"","","","",NA,"","",""
"2193","Cluster_3564",636.3404887,3.06119835,"","","","",NA,"","",""
"2194","Cluster_3565",636.3636818,4.9707129,"","","","",NA,"","",""
"2195","Cluster_3566",636.3754522,4.005949183,"","","","",NA,"","",""
"2196","Cluster_3568",636.5806489,0.6311243,"","","","",NA,"","",""
"2197","Cluster_3569",637.184218,3.849022725,"","","","",NA,"","C18H39N8O11PS2|C19H40N6O12P2S|C21H35N8O11PS|C26H35N6O9PS|C22H36N6O12P2|C22H35N6O14P|C16H36N10O13P2|C20H39N4O15PS|C19H42N6O10P4|C18H41N8O9P3S","[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-|[M - H]-"
"2198","Cluster_3571",637.2318386,2.741585222,"","","","",NA,"","",""
"2199","Cluster_3572",637.2364229,0.675369361,"","","","",NA,"","",""
"2200","Cluster_3573",637.3559388,3.799912848,"","","","",NA,"","",""
"2201","Cluster_3576",638.2370358,0.678682458,"","","","",NA,"","",""
"2202","Cluster_3577",638.2740636,4.049180521,"","","","",NA,"","",""
"2203","Cluster_3578",638.2755793,6.017681046,"","","","",NA,"","",""
"2204","Cluster_3579",638.2754763,6.134938346,"","","","",NA,"","",""
"2205","Cluster_3581",638.5761887,0.631074089,"","","","",NA,"","",""
"2206","Cluster_3584",639.2774431,2.758242065,"","","","",NA,"","",""
"2207","Cluster_3585",639.333871,5.201331253,"","","","",NA,"","",""
